sacc_code,country,year,departures,display_country
4214,Syria,2019-20,110,Syria
4215,Türkiye,2019-20,800,Türkiye
4216,Unit Arab Emir,2019-20,430,Unit Arab Emir
4217,Yemen,2019-20,20,Yemen
5101,Myanmar,2019-20,450,Myanmar
5102,Cambodia,2019-20,550,Cambodia
5103,Laos,2019-20,200,Laos
5104,Thailand,2019-20,4370,Thailand
5105,Vietnam,2019-20,5710,Vietnam
5201,Brunei,2019-20,160,Brunei
5202,Indonesia,2019-20,5120,Indonesia
5203,Malaysia,2019-20,9030,Malaysia
5204,Philippines,2019-20,4110,Philippines
5205,Singapore,2019-20,5040,Singapore
5206,Timor-Leste,2019-20,90,Timor-Leste
6101,China,2019-20,78740,China
6102,Hong Kong,2019-20,3070,Hong Kong
6103,Macau,2019-20,250,Macau
6104,Mongolia,2019-20,570,Mongolia
6105,Taiwan,2019-20,9160,Taiwan
6201,Japan,2019-20,6380,Japan
6202,"Korea, North",2019-20,110,"Korea, North"
6203,"Korea, South",2019-20,10910,Korea South
7101,Bangladesh,2019-20,1240,Bangladesh
7102,Bhutan,2019-20,310,Bhutan
7103,India,2019-20,19020,India
7104,Maldives,2019-20,40,Maldives
7105,Nepal,2019-20,2570,Nepal
7106,Pakistan,2019-20,3300,Pakistan
7107,Sri Lanka,2019-20,2410,Sri Lanka
7201,Afghanistan,2019-20,270,Afghanistan
7202,Armenia,2019-20,30,Armenia
7203,Azerbaijan,2019-20,30,Azerbaijan
7204,Georgia,2019-20,20,Georgia
7205,Kazakhstan,2019-20,100,Kazakhstan
7206,Kyrgyzstan,2019-20,20,Kyrgyzstan
7207,Tajikistan,2019-20,10,Tajikistan
7208,Turkmenistan,2019-20,0,Turkmenistan
7211,Uzbekistan,2019-20,60,Uzbekistan
8101,Bermuda,2019-20,10,Bermuda
8102,Canada,2019-20,3070,Canada
8104,USA,2019-20,8500,USA
8201,Argentina,2019-20,840,Argentina
8202,Bolivia,2019-20,20,Bolivia
8203,Brazil,2019-20,4380,Brazil
8204,Chile,2019-20,1470,Chile
8205,Colombia,2019-20,1980,Colombia
8206,Ecuador,2019-20,120,Ecuador
8207,Falkland Is,2019-20,0,Falkland Is
8208,French Guiana,2019-20,10,French Guiana
8211,Guyana,2019-20,10,Guyana
8212,Paraguay,2019-20,30,Paraguay
8213,Peru,2019-20,330,Peru
8214,Suriname,2019-20,0,Suriname
8215,Uruguay,2019-20,170,Uruguay
8216,Venezuela,2019-20,170,Venezuela
8301,Belize,2019-20,0,Belize
8302,Costa Rica,2019-20,30,Costa Rica
8303,El Salvador,2019-20,40,El Salvador
8304,Guatemala,2019-20,20,Guatemala
8305,Honduras,2019-20,10,Honduras
8306,Mexico,2019-20,560,Mexico
8307,Nicaragua,2019-20,10,Nicaragua
8308,Panama,2019-20,10,Panama
8404,Bahamas,2019-20,0,Bahamas
8405,Barbados,2019-20,0,Barbados
8406,Cayman Islands,2019-20,0,Cayman Islands
8407,Cuba,2019-20,30,Cuba
8408,Dominica,2019-20,0,Dominica
8411,Dominican Rep,2019-20,20,Dominican Rep
8412,Grenada,2019-20,0,Grenada
8413,Guadeloupe,2019-20,10,Guadeloupe
8414,Haiti,2019-20,10,Haiti
8415,Jamaica,2019-20,40,Jamaica
8416,Martinique,2019-20,0,Martinique
8421,Puerto Rico,2019-20,30,Puerto Rico
8423,St Lucia,2019-20,0,St Lucia
8424,St Vinc/Grenad,2019-20,0,St Vinc/Grenad
8425,Trinidad/Tobago,2019-20,20,Trinidad/Tobago
8428,"Virgin Is, US",2019-20,0,"Virgin Is, US"
8434,Curacao,2019-20,10,Curacao
9101,Benin,2019-20,0,Benin
9103,Cameroon,2019-20,20,Cameroon
9104,Cabo Verde,2019-20,0,Cabo Verde
9107,"Congo, Rep",2019-20,30,"Congo, Rep"
9108,"Congo, Dem Rep",2019-20,30,"Congo, Dem Rep"
9111,Cote d'Ivoire,2019-20,10,Cote d'Ivoire
9113,Gabon,2019-20,0,Gabon
9114,Gambia,2019-20,0,Gambia
9115,Ghana,2019-20,170,Ghana
9116,Guinea,2019-20,10,Guinea
9118,Liberia,2019-20,40,Liberia
9121,Mali,2019-20,0,Mali
9123,Niger,2019-20,0,Niger
9124,Nigeria,2019-20,260,Nigeria
9126,Senegal,2019-20,20,Senegal
9127,Sierra Leone,2019-20,50,Sierra Leone
9128,Togo,2019-20,0,Togo
9201,Angola,2019-20,10,Angola
9202,Botswana,2019-20,30,Botswana
9203,Burundi,2019-20,20,Burundi
9205,Djibouti,2019-20,10,Djibouti
9206,Eritrea,2019-20,50,Eritrea
9207,Ethiopia,2019-20,230,Ethiopia
9208,Kenya,2019-20,400,Kenya
9211,Lesotho,2019-20,0,Lesotho
9212,Madagascar,2019-20,20,Madagascar
9213,Malawi,2019-20,40,Malawi
9214,Mauritius,2019-20,370,Mauritius
9216,Mozambique,2019-20,40,Mozambique
9217,Namibia,2019-20,20,Namibia
9218,Reunion,2019-20,20,Reunion
9221,Rwanda,2019-20,10,Rwanda
9223,Seychelles,2019-20,40,Seychelles
9224,Somalia,2019-20,270,Somalia
9225,South Africa,2019-20,1510,South Africa
9226,Eswatini,2019-20,20,Eswatini
9227,Tanzania,2019-20,70,Tanzania
9228,Uganda,2019-20,50,Uganda
9231,Zambia,2019-20,110,Zambia
9232,Zimbabwe,2019-20,370,Zimbabwe
1102,Norfolk Island,2020-21,0,Norfolk Island
1201,New Zealand,2020-21,14150,New Zealand
1301,New Caledonia,2020-21,50,New Caledonia
1302,PNG,2020-21,530,PNG
1303,Solomon Islands,2020-21,80,Solomon Islands
1304,Vanuatu,2020-21,520,Vanuatu
1401,Guam,2020-21,0,Guam
1402,Kiribati,2020-21,40,Kiribati
1403,Marshall Is,2020-21,0,Marshall Is
1404,"Micronesia, F S",2020-21,0,"Micronesia, F S"
1405,Nauru,2020-21,30,Nauru
1406,N Mariana Is,2020-21,0,N Mariana Is
1407,Palau,2020-21,0,Palau
1501,Cook Islands,2020-21,140,Cook Islands
1502,Fiji,2020-21,540,Fiji
1503,French Poly,2020-21,30,French Poly
1504,Niue,2020-21,30,Niue
1505,Samoa,2020-21,700,Samoa
1506,Samoa American,2020-21,20,Samoa American
1507,Tokelau,2020-21,20,Tokelau
1508,Tonga,2020-21,420,Tonga
1511,Tuvalu,2020-21,30,Tuvalu
1512,Wallis/Futuna,2020-21,0,Wallis/Futuna
1599,"Polynesia, nec",2020-21,0,"Polynesia, nec"
2100,"UK, CIs & IOM",2020-21,10810,UK
2201,Ireland,2020-21,2180,Ireland
2301,Austria,2020-21,160,Austria
2302,Belgium,2020-21,350,Belgium
2303,France,2020-21,3120,France
2304,Germany,2020-21,2100,Germany
2306,Luxembourg,2020-21,10,Luxembourg
2307,Monaco,2020-21,10,Monaco
2308,Netherlands,2020-21,880,Netherlands
2311,Switzerland,2020-21,370,Switzerland
2401,Denmark,2020-21,280,Denmark
2402,Faroe Islands,2020-21,0,Faroe Islands
2403,Finland,2020-21,220,Finland
2405,Iceland,2020-21,10,Iceland
2406,Norway,2020-21,260,Norway
2407,Sweden,2020-21,520,Sweden
3101,Andorra,2020-21,0,Andorra
3102,Gibraltar,2020-21,0,Gibraltar
3104,Italy,2020-21,1710,Italy
3105,Malta,2020-21,70,Malta
3106,Portugal,2020-21,180,Portugal
3108,Spain,2020-21,940,Spain
3201,Albania,2020-21,90,Albania
3202,Bosnia/Herzegov,2020-21,260,Bosnia/Herzegov
3203,Bulgaria,2020-21,100,Bulgaria
3204,Croatia,2020-21,260,Croatia
3205,Cyprus,2020-21,100,Cyprus
3206,North Macedonia,2020-21,280,North Macedonia
3207,Greece,2020-21,640,Greece
3208,Moldova,2020-21,30,Moldova
3211,Romania,2020-21,220,Romania
3212,Slovenia,2020-21,50,Slovenia
3214,Montenegro,2020-21,10,Montenegro
3215,Serbia,2020-21,260,Serbia
3216,Kosovo,2020-21,20,Kosovo
3301,Belarus,2020-21,40,Belarus
3302,Czechia,2020-21,270,Czechia
3303,Estonia,2020-21,310,Estonia
3304,Hungary,2020-21,220,Hungary
3305,Latvia,2020-21,40,Latvia
3306,Lithuania,2020-21,130,Lithuania
3307,Poland,2020-21,650,Poland
3308,Russia,2020-21,580,Russia
3311,Slovakia,2020-21,150,Slovakia
3312,Ukraine,2020-21,210,Ukraine
4101,Algeria,2020-21,40,Algeria
4102,Egypt,2020-21,400,Egypt
4103,Libya,2020-21,30,Libya
4104,Morocco,2020-21,60,Morocco
4105,Sudan,2020-21,250,Sudan
4106,Tunisia,2020-21,10,Tunisia
4111,South Sudan,2020-21,30,South Sudan
4201,Bahrain,2020-21,40,Bahrain
4202,Palestine,2020-21,0,Palestine
4203,Iran,2020-21,730,Iran
4204,Iraq,2020-21,590,Iraq
4205,Israel,2020-21,370,Israel
4206,Jordan,2020-21,140,Jordan
4207,Kuwait,2020-21,180,Kuwait
4208,Lebanon,2020-21,440,Lebanon
4211,Oman,2020-21,180,Oman
4212,Qatar,2020-21,50,Qatar
4213,Saudi Arabia,2020-21,2460,Saudi Arabia
4214,Syria,2020-21,80,Syria
4215,Türkiye,2020-21,680,Türkiye
4216,Unit Arab Emir,2020-21,220,Unit Arab Emir
4217,Yemen,2020-21,10,Yemen
5101,Myanmar,2020-21,380,Myanmar
5102,Cambodia,2020-21,690,Cambodia
5103,Laos,2020-21,190,Laos
5104,Thailand,2020-21,2790,Thailand
5105,Vietnam,2020-21,4120,Vietnam
5201,Brunei,2020-21,100,Brunei
5202,Indonesia,2020-21,4030,Indonesia
5203,Malaysia,2020-21,6430,Malaysia
5204,Philippines,2020-21,2830,Philippines
5205,Singapore,2020-21,2340,Singapore
5206,Timor-Leste,2020-21,140,Timor-Leste
6101,China,2020-21,59540,China
6102,Hong Kong,2020-21,2080,Hong Kong
6103,Macau,2020-21,170,Macau
6104,Mongolia,2020-21,840,Mongolia
6105,Taiwan,2020-21,4130,Taiwan
6201,Japan,2020-21,3060,Japan
6202,"Korea, North",2020-21,60,"Korea, North"
6203,"Korea, South",2020-21,5850,Korea South
7101,Bangladesh,2020-21,1370,Bangladesh
7102,Bhutan,2020-21,140,Bhutan
7103,India,2020-21,21830,India
7104,Maldives,2020-21,50,Maldives
7105,Nepal,2020-21,2630,Nepal
7106,Pakistan,2020-21,2940,Pakistan
7107,Sri Lanka,2020-21,2410,Sri Lanka
7201,Afghanistan,2020-21,210,Afghanistan
7202,Armenia,2020-21,10,Armenia
7203,Azerbaijan,2020-21,30,Azerbaijan
7204,Georgia,2020-21,20,Georgia
7205,Kazakhstan,2020-21,90,Kazakhstan
7206,Kyrgyzstan,2020-21,30,Kyrgyzstan
7207,Tajikistan,2020-21,10,Tajikistan
7208,Turkmenistan,2020-21,10,Turkmenistan
7211,Uzbekistan,2020-21,80,Uzbekistan
8101,Bermuda,2020-21,10,Bermuda
8102,Canada,2020-21,1800,Canada
8104,USA,2020-21,4660,USA
8201,Argentina,2020-21,650,Argentina
8202,Bolivia,2020-21,30,Bolivia
8203,Brazil,2020-21,2250,Brazil
8204,Chile,2020-21,610,Chile
8205,Colombia,2020-21,1690,Colombia
8206,Ecuador,2020-21,80,Ecuador
8207,Falkland Is,2020-21,0,Falkland Is
8208,French Guiana,2020-21,0,French Guiana
8211,Guyana,2020-21,10,Guyana
8212,Paraguay,2020-21,20,Paraguay
8213,Peru,2020-21,160,Peru
8214,Suriname,2020-21,0,Suriname
8215,Uruguay,2020-21,110,Uruguay
8216,Venezuela,2020-21,120,Venezuela
8301,Belize,2020-21,0,Belize
8302,Costa Rica,2020-21,20,Costa Rica
8303,El Salvador,2020-21,30,El Salvador
8304,Guatemala,2020-21,40,Guatemala
8305,Honduras,2020-21,0,Honduras
8306,Mexico,2020-21,300,Mexico
8307,Nicaragua,2020-21,10,Nicaragua
8308,Panama,2020-21,10,Panama
8404,Bahamas,2020-21,10,Bahamas
8405,Barbados,2020-21,10,Barbados
8406,Cayman Islands,2020-21,0,Cayman Islands
8407,Cuba,2020-21,10,Cuba
8408,Dominica,2020-21,0,Dominica
8411,Dominican Rep,2020-21,10,Dominican Rep
8412,Grenada,2020-21,0,Grenada
8413,Guadeloupe,2020-21,0,Guadeloupe
8414,Haiti,2020-21,10,Haiti
8415,Jamaica,2020-21,30,Jamaica
8416,Martinique,2020-21,0,Martinique
8421,Puerto Rico,2020-21,10,Puerto Rico
8423,St Lucia,2020-21,0,St Lucia
8424,St Vinc/Grenad,2020-21,0,St Vinc/Grenad
8425,Trinidad/Tobago,2020-21,20,Trinidad/Tobago
8428,"Virgin Is, US",2020-21,0,"Virgin Is, US"
8434,Curacao,2020-21,0,Curacao
9101,Benin,2020-21,10,Benin
9103,Cameroon,2020-21,10,Cameroon
9104,Cabo Verde,2020-21,0,Cabo Verde
9107,"Congo, Rep",2020-21,20,"Congo, Rep"
9108,"Congo, Dem Rep",2020-21,20,"Congo, Dem Rep"
9111,Cote d'Ivoire,2020-21,10,Cote d'Ivoire
9113,Gabon,2020-21,0,Gabon
9114,Gambia,2020-21,0,Gambia
9115,Ghana,2020-21,190,Ghana
9116,Guinea,2020-21,10,Guinea
9118,Liberia,2020-21,20,Liberia
9121,Mali,2020-21,0,Mali
9123,Niger,2020-21,0,Niger
9124,Nigeria,2020-21,320,Nigeria
9126,Senegal,2020-21,10,Senegal
9127,Sierra Leone,2020-21,30,Sierra Leone
9128,Togo,2020-21,10,Togo
9201,Angola,2020-21,10,Angola
9202,Botswana,2020-21,50,Botswana
9203,Burundi,2020-21,20,Burundi
9205,Djibouti,2020-21,0,Djibouti
9206,Eritrea,2020-21,20,Eritrea
9207,Ethiopia,2020-21,130,Ethiopia
9208,Kenya,2020-21,340,Kenya
9211,Lesotho,2020-21,0,Lesotho
9212,Madagascar,2020-21,20,Madagascar
9213,Malawi,2020-21,40,Malawi
9214,Mauritius,2020-21,310,Mauritius
9216,Mozambique,2020-21,40,Mozambique
9217,Namibia,2020-21,20,Namibia
9218,Reunion,2020-21,10,Reunion
9221,Rwanda,2020-21,0,Rwanda
9223,Seychelles,2020-21,20,Seychelles
9224,Somalia,2020-21,210,Somalia
9225,South Africa,2020-21,1230,South Africa
9226,Eswatini,2020-21,10,Eswatini
9227,Tanzania,2020-21,60,Tanzania
9228,Uganda,2020-21,30,Uganda
9231,Zambia,2020-21,100,Zambia
9232,Zimbabwe,2020-21,380,Zimbabwe
1102,Norfolk Island,2021-22,0,Norfolk Island
1201,New Zealand,2021-22,10900,New Zealand
1301,New Caledonia,2021-22,50,New Caledonia
1302,PNG,2021-22,480,PNG
1303,Solomon Islands,2021-22,70,Solomon Islands
1304,Vanuatu,2021-22,310,Vanuatu
1401,Guam,2021-22,0,Guam
1402,Kiribati,2021-22,60,Kiribati
1403,Marshall Is,2021-22,0,Marshall Is
1404,"Micronesia, F S",2021-22,0,"Micronesia, F S"
1405,Nauru,2021-22,30,Nauru
1406,N Mariana Is,2021-22,0,N Mariana Is
1407,Palau,2021-22,0,Palau
1501,Cook Islands,2021-22,150,Cook Islands
1502,Fiji,2021-22,700,Fiji
1503,French Poly,2021-22,20,French Poly
1504,Niue,2021-22,20,Niue
1505,Samoa,2021-22,700,Samoa
1506,Samoa American,2021-22,20,Samoa American
1507,Tokelau,2021-22,10,Tokelau
1508,Tonga,2021-22,380,Tonga
1511,Tuvalu,2021-22,10,Tuvalu
1512,Wallis/Futuna,2021-22,0,Wallis/Futuna
1599,"Polynesia, nec",2021-22,0,"Polynesia, nec"
2100,"UK, CIs & IOM",2021-22,14590,UK
2201,Ireland,2021-22,3350,Ireland
2301,Austria,2021-22,180,Austria
2302,Belgium,2021-22,390,Belgium
2303,France,2021-22,3240,France
2304,Germany,2021-22,2340,Germany
2306,Luxembourg,2021-22,10,Luxembourg
2307,Monaco,2021-22,10,Monaco
2308,Netherlands,2021-22,1020,Netherlands
2311,Switzerland,2021-22,400,Switzerland
2401,Denmark,2021-22,280,Denmark
2402,Faroe Islands,2021-22,0,Faroe Islands
2403,Finland,2021-22,220,Finland
2405,Iceland,2021-22,20,Iceland
2406,Norway,2021-22,200,Norway
2407,Sweden,2021-22,570,Sweden
3101,Andorra,2021-22,10,Andorra
3102,Gibraltar,2021-22,0,Gibraltar
3104,Italy,2021-22,1930,Italy
3105,Malta,2021-22,80,Malta
3106,Portugal,2021-22,280,Portugal
3108,Spain,2021-22,1170,Spain
3201,Albania,2021-22,90,Albania
3202,Bosnia/Herzegov,2021-22,470,Bosnia/Herzegov
3203,Bulgaria,2021-22,150,Bulgaria
3204,Croatia,2021-22,510,Croatia
3205,Cyprus,2021-22,130,Cyprus
3206,North Macedonia,2021-22,330,North Macedonia
3207,Greece,2021-22,830,Greece
3208,Moldova,2021-22,30,Moldova
3211,Romania,2021-22,340,Romania
3212,Slovenia,2021-22,80,Slovenia
3214,Montenegro,2021-22,20,Montenegro
3215,Serbia,2021-22,410,Serbia
3216,Kosovo,2021-22,10,Kosovo
3301,Belarus,2021-22,40,Belarus
3302,Czechia,2021-22,260,Czechia
3303,Estonia,2021-22,240,Estonia
3304,Hungary,2021-22,200,Hungary
3305,Latvia,2021-22,40,Latvia
3306,Lithuania,2021-22,90,Lithuania
3307,Poland,2021-22,770,Poland
3308,Russia,2021-22,510,Russia
3311,Slovakia,2021-22,170,Slovakia
3312,Ukraine,2021-22,220,Ukraine
4101,Algeria,2021-22,60,Algeria
4102,Egypt,2021-22,450,Egypt
4103,Libya,2021-22,80,Libya
4104,Morocco,2021-22,90,Morocco
4105,Sudan,2021-22,270,Sudan
4106,Tunisia,2021-22,20,Tunisia
4111,South Sudan,2021-22,40,South Sudan
4201,Bahrain,2021-22,30,Bahrain
4202,Palestine,2021-22,10,Palestine
4203,Iran,2021-22,1090,Iran
4204,Iraq,2021-22,710,Iraq
4205,Israel,2021-22,570,Israel
4206,Jordan,2021-22,180,Jordan
4207,Kuwait,2021-22,160,Kuwait
4208,Lebanon,2021-22,590,Lebanon
4211,Oman,2021-22,100,Oman
4212,Qatar,2021-22,50,Qatar
4213,Saudi Arabia,2021-22,1670,Saudi Arabia
4214,Syria,2021-22,170,Syria
4215,Türkiye,2021-22,920,Türkiye
4216,Unit Arab Emir,2021-22,300,Unit Arab Emir
4217,Yemen,2021-22,20,Yemen
5101,Myanmar,2021-22,230,Myanmar
5102,Cambodia,2021-22,540,Cambodia
5103,Laos,2021-22,150,Laos
5104,Thailand,2021-22,1860,Thailand
5105,Vietnam,2021-22,4330,Vietnam
5201,Brunei,2021-22,60,Brunei
5202,Indonesia,2021-22,3330,Indonesia
5203,Malaysia,2021-22,4430,Malaysia
5204,Philippines,2021-22,4400,Philippines
5205,Singapore,2021-22,1780,Singapore
5206,Timor-Leste,2021-22,160,Timor-Leste
6101,China,2021-22,29180,China
6102,Hong Kong,2021-22,1570,Hong Kong
6103,Macau,2021-22,90,Macau
6104,Mongolia,2021-22,410,Mongolia
6105,Taiwan,2021-22,2100,Taiwan
6201,Japan,2021-22,2640,Japan
6202,"Korea, North",2021-22,70,"Korea, North"
6203,"Korea, South",2021-22,4310,Korea South
7101,Bangladesh,2021-22,1380,Bangladesh
7102,Bhutan,2021-22,170,Bhutan
7103,India,2021-22,20720,India
7104,Maldives,2021-22,50,Maldives
7105,Nepal,2021-22,2590,Nepal
7106,Pakistan,2021-22,2320,Pakistan
7107,Sri Lanka,2021-22,2150,Sri Lanka
7201,Afghanistan,2021-22,190,Afghanistan
7202,Armenia,2021-22,30,Armenia
7203,Azerbaijan,2021-22,20,Azerbaijan
7204,Georgia,2021-22,30,Georgia
7205,Kazakhstan,2021-22,70,Kazakhstan
7206,Kyrgyzstan,2021-22,20,Kyrgyzstan
7207,Tajikistan,2021-22,0,Tajikistan
7208,Turkmenistan,2021-22,0,Turkmenistan
7211,Uzbekistan,2021-22,80,Uzbekistan
8101,Bermuda,2021-22,10,Bermuda
8102,Canada,2021-22,2030,Canada
8104,USA,2021-22,5260,USA
8201,Argentina,2021-22,1220,Argentina
8202,Bolivia,2021-22,20,Bolivia
8203,Brazil,2021-22,2080,Brazil
8204,Chile,2021-22,830,Chile
8205,Colombia,2021-22,1680,Colombia
8206,Ecuador,2021-22,100,Ecuador
8207,Falkland Is,2021-22,0,Falkland Is
8208,French Guiana,2021-22,0,French Guiana
8211,Guyana,2021-22,10,Guyana
8212,Paraguay,2021-22,20,Paraguay
8213,Peru,2021-22,290,Peru
8214,Suriname,2021-22,0,Suriname
8215,Uruguay,2021-22,130,Uruguay
8216,Venezuela,2021-22,210,Venezuela
8301,Belize,2021-22,0,Belize
8302,Costa Rica,2021-22,20,Costa Rica
8303,El Salvador,2021-22,50,El Salvador
8304,Guatemala,2021-22,10,Guatemala
8305,Honduras,2021-22,10,Honduras
8306,Mexico,2021-22,340,Mexico
8307,Nicaragua,2021-22,10,Nicaragua
8308,Panama,2021-22,20,Panama
8404,Bahamas,2021-22,10,Bahamas
8405,Barbados,2021-22,10,Barbados
8406,Cayman Islands,2021-22,0,Cayman Islands
8407,Cuba,2021-22,20,Cuba
8408,Dominica,2021-22,0,Dominica
8411,Dominican Rep,2021-22,20,Dominican Rep
8412,Grenada,2021-22,0,Grenada
8413,Guadeloupe,2021-22,0,Guadeloupe
8414,Haiti,2021-22,10,Haiti
8415,Jamaica,2021-22,20,Jamaica
8416,Martinique,2021-22,0,Martinique
8421,Puerto Rico,2021-22,10,Puerto Rico
8423,St Lucia,2021-22,0,St Lucia
8424,St Vinc/Grenad,2021-22,0,St Vinc/Grenad
8425,Trinidad/Tobago,2021-22,20,Trinidad/Tobago
8428,"Virgin Is, US",2021-22,0,"Virgin Is, US"
8434,Curacao,2021-22,0,Curacao
9101,Benin,2021-22,0,Benin
9103,Cameroon,2021-22,10,Cameroon
9104,Cabo Verde,2021-22,0,Cabo Verde
9107,"Congo, Rep",2021-22,20,"Congo, Rep"
9108,"Congo, Dem Rep",2021-22,30,"Congo, Dem Rep"
9111,Cote d'Ivoire,2021-22,20,Cote d'Ivoire
9113,Gabon,2021-22,0,Gabon
9114,Gambia,2021-22,0,Gambia
9115,Ghana,2021-22,140,Ghana
9116,Guinea,2021-22,10,Guinea
9118,Liberia,2021-22,20,Liberia
9121,Mali,2021-22,0,Mali
9123,Niger,2021-22,10,Niger
9124,Nigeria,2021-22,230,Nigeria
9126,Senegal,2021-22,0,Senegal
9127,Sierra Leone,2021-22,20,Sierra Leone
9128,Togo,2021-22,0,Togo
9201,Angola,2021-22,10,Angola
9202,Botswana,2021-22,40,Botswana
9203,Burundi,2021-22,20,Burundi
9205,Djibouti,2021-22,0,Djibouti
9206,Eritrea,2021-22,40,Eritrea
9207,Ethiopia,2021-22,160,Ethiopia
9208,Kenya,2021-22,340,Kenya
9211,Lesotho,2021-22,0,Lesotho
9212,Madagascar,2021-22,20,Madagascar
9213,Malawi,2021-22,20,Malawi
9214,Mauritius,2021-22,280,Mauritius
9216,Mozambique,2021-22,20,Mozambique
9217,Namibia,2021-22,20,Namibia
9218,Reunion,2021-22,10,Reunion
9221,Rwanda,2021-22,10,Rwanda
9223,Seychelles,2021-22,20,Seychelles
9224,Somalia,2021-22,210,Somalia
9225,South Africa,2021-22,1760,South Africa
9226,Eswatini,2021-22,10,Eswatini
9227,Tanzania,2021-22,50,Tanzania
9228,Uganda,2021-22,50,Uganda
9231,Zambia,2021-22,90,Zambia
9232,Zimbabwe,2021-22,390,Zimbabwe
1102,Norfolk Island,2022-23,0,Norfolk Island
1201,New Zealand,2022-23,11920,New Zealand
1301,New Caledonia,2022-23,80,New Caledonia
1302,PNG,2022-23,410,PNG
1303,Solomon Islands,2022-23,290,Solomon Islands
1304,Vanuatu,2022-23,1710,Vanuatu
1401,Guam,2022-23,10,Guam
1402,Kiribati,2022-23,140,Kiribati
1403,Marshall Is,2022-23,0,Marshall Is
1404,"Micronesia, F S",2022-23,0,"Micronesia, F S"
1405,Nauru,2022-23,40,Nauru
1406,N Mariana Is,2022-23,0,N Mariana Is
1407,Palau,2022-23,0,Palau
1501,Cook Islands,2022-23,220,Cook Islands
1502,Fiji,2022-23,750,Fiji
1503,French Poly,2022-23,30,French Poly
1504,Niue,2022-23,20,Niue
1505,Samoa,2022-23,1640,Samoa
1506,Samoa American,2022-23,20,Samoa American
1507,Tokelau,2022-23,30,Tokelau
1508,Tonga,2022-23,1060,Tonga
1511,Tuvalu,2022-23,20,Tuvalu
1512,Wallis/Futuna,2022-23,10,Wallis/Futuna
1599,"Polynesia, nec",2022-23,0,"Polynesia, nec"
2100,"UK, CIs & IOM",2022-23,12070,UK
2201,Ireland,2022-23,2220,Ireland
2301,Austria,2022-23,170,Austria
2302,Belgium,2022-23,260,Belgium
2303,France,2022-23,2220,France
2304,Germany,2022-23,2100,Germany
2306,Luxembourg,2022-23,20,Luxembourg
2307,Monaco,2022-23,0,Monaco
2308,Netherlands,2022-23,820,Netherlands
2311,Switzerland,2022-23,380,Switzerland
2401,Denmark,2022-23,250,Denmark
2402,Faroe Islands,2022-23,0,Faroe Islands
2403,Finland,2022-23,150,Finland
2405,Iceland,2022-23,10,Iceland
2406,Norway,2022-23,180,Norway
2407,Sweden,2022-23,390,Sweden
3101,Andorra,2022-23,0,Andorra
3102,Gibraltar,2022-23,10,Gibraltar
3104,Italy,2022-23,1330,Italy
3105,Malta,2022-23,90,Malta
3106,Portugal,2022-23,230,Portugal
3108,Spain,2022-23,810,Spain
3201,Albania,2022-23,70,Albania
3202,Bosnia/Herzegov,2022-23,350,Bosnia/Herzegov
3203,Bulgaria,2022-23,90,Bulgaria
3204,Croatia,2022-23,350,Croatia
3205,Cyprus,2022-23,100,Cyprus
3206,North Macedonia,2022-23,280,North Macedonia
3207,Greece,2022-23,630,Greece
3208,Moldova,2022-23,10,Moldova
3211,Romania,2022-23,210,Romania
3212,Slovenia,2022-23,60,Slovenia
3214,Montenegro,2022-23,30,Montenegro
3215,Serbia,2022-23,270,Serbia
3216,Kosovo,2022-23,10,Kosovo
3301,Belarus,2022-23,30,Belarus
3302,Czechia,2022-23,200,Czechia
3303,Estonia,2022-23,150,Estonia
3304,Hungary,2022-23,160,Hungary
3305,Latvia,2022-23,40,Latvia
3306,Lithuania,2022-23,90,Lithuania
3307,Poland,2022-23,530,Poland
3308,Russia,2022-23,450,Russia
3311,Slovakia,2022-23,110,Slovakia
3312,Ukraine,2022-23,230,Ukraine
4101,Algeria,2022-23,40,Algeria
4102,Egypt,2022-23,420,Egypt
4103,Libya,2022-23,60,Libya
4104,Morocco,2022-23,70,Morocco
4105,Sudan,2022-23,190,Sudan
4106,Tunisia,2022-23,10,Tunisia
4111,South Sudan,2022-23,40,South Sudan
4201,Bahrain,2022-23,40,Bahrain
4202,Palestine,2022-23,0,Palestine
4203,Iran,2022-23,850,Iran
4204,Iraq,2022-23,620,Iraq
4205,Israel,2022-23,370,Israel
4206,Jordan,2022-23,240,Jordan
4207,Kuwait,2022-23,170,Kuwait
4208,Lebanon,2022-23,590,Lebanon
4211,Oman,2022-23,70,Oman
4212,Qatar,2022-23,40,Qatar
4213,Saudi Arabia,2022-23,1270,Saudi Arabia
4214,Syria,2022-23,180,Syria
4215,Türkiye,2022-23,770,Türkiye
4216,Unit Arab Emir,2022-23,290,Unit Arab Emir
4217,Yemen,2022-23,20,Yemen
5101,Myanmar,2022-23,230,Myanmar
5102,Cambodia,2022-23,490,Cambodia
5103,Laos,2022-23,120,Laos
5104,Thailand,2022-23,2190,Thailand
5105,Vietnam,2022-23,3410,Vietnam
5201,Brunei,2022-23,90,Brunei
5202,Indonesia,2022-23,2870,Indonesia
5203,Malaysia,2022-23,4370,Malaysia
5204,Philippines,2022-23,3790,Philippines
5205,Singapore,2022-23,2730,Singapore
5206,Timor-Leste,2022-23,170,Timor-Leste
6101,China,2022-23,22650,China
6102,Hong Kong,2022-23,1830,Hong Kong
6103,Macau,2022-23,80,Macau
